regNum;fullTitle;dept;dNum;titleString;day;time1;time2;credit;enrollment;available;max;distributions;distCode;distDescription;prerequisites
14008;ENG 207 Writing on the Job: Comparative Short-Form Nonfiction and the Creative Professional;ENG;207;Writing on the Job: Comparative Short-Form Nonfiction and the Creative Professional;MTh;09:50 am;11:00 am;1;14;6;20;;LL;Language and Literature;
14001;ENG 223 Shakespeare Part I: The Elizabethan Period;ENG;223;Shakespeare Part I: The Elizabethan Period;TF;09:50 am;11:00 am;1;30;0;25;;ARS;LL;None
13161;ENG 227 Milton;ENG;227;Milton;TF;02:50 pm;04:00 pm;1;8;22;30;;LL;Language and Literature;None
13635;ENG 241 Romantic Poetry;ENG;241;Romantic Poetry;TF;11:10 am;12:20 pm;1;13;17;30;;LL;Language and Literature;None
14002;ENG 253 Contemporary American Poetry;ENG;253;Contemporary American Poetry;M;04:10 pm;06:40 pm;1;24;6;30;;LL;Language and Literature;None
13763;ENG 266 American Literature from the Civil War to the 1930s;ENG;266;American Literature from the Civil War to the 1930s;TF;01:30 pm;02:40 pm;1;8;12;20;;;Language and Literature or Arts, Music, Theatre, Film and Video;None
14003;ENG 272 The Nineteenth-Century Novel;ENG;272;The Nineteenth-Century Novel;MTh;09:50 am;11:00 am;1;21;9;30;;LL;Language and Literature;None.
14081;ENG 275 Translation and the Multilingual World;ENG;275;Translation and the Multilingual World;MTh;02:50 pm;04:00 pm;1;14;16;30;;LL;Language and Literature;One course in literature (in any language) or permission of the instructor.Competence in a language or languages other than English is useful but not necessary. Open to students who have taken WRIT 118/ENG 118.
13248;ENG 286 New Literatures: The Gay 1990s and Beyond;ENG;286;New Literatures: The Gay 1990s and Beyond;MTh;01:30 pm;02:40 pm;1;13;17;30;;LL;Language and Literature;None
14082;ENG 296 Diaspora and Immigration in 21st-Century American Literature;ENG;296;Diaspora and Immigration in 21st-Century American Literature;TF;09:50 am;11:00 am;1;13;17;30;;LL;Language and Literature;None
14083;ENG 299 American Nightmares: The Horror Film in America;ENG;299;American Nightmares: The Horror Film in America;M|W;06:30 pm|02:15 pm;09:30 pm|03:25 pm;1;23;7;30;;ARS;Arts, Music, Theatre, Film and Video;None
14005;ENG 315 Advanced Studies in Medieval Literature;ENG;315;Advanced Studies in Medieval Literature;W;02:15 pm;04:45 pm;1;12;8;20;;LL;Language and Literature;Open to juniors and seniors who have taken two literature courses in the department, at least one of which must be 200 level, or by permission of the instructor to other qualified students.
14006;ENG 320 Literary Cross Currents;ENG;320;Literary Cross Currents;MTh;04:10 pm;05:20 pm;1;10;10;20;;LL;Language and Literature;Open to juniors and seniors who have taken two literature courses in the department, at least one of which must be 200 level, or by permission of the instructor to other qualified students.
14079;ENG 351 The Robert Garis Seminar;ENG;351;The Robert Garis Seminar;TF;02:50 pm;04:00 pm;.5;6;0;6;;LL;Language and Literature;Open to qualified students by permission of the instructor.
14151;ENG 375 Translation and the Multilingual World;ENG;375;Translation and the Multilingual World;MTh;02:50 pm;04:00 pm;1;14;16;30;;LL;Language and Literature;One course in literature (in any language) or permission of the instructor.Competence in a language or languages other than English is useful but not necessary. Open to students who have taken WRIT 118/ENG 118.
13671;ENG 382 Literary Theory;ENG;382;Literary Theory;W;09:50 am;12:20 pm;1;15;5;20;;EC;LL;Open to juniors and seniors who have taken two literature courses in the department, at least one of which must be 200 level, or by permission of the instructor to other qualified students.
14007;ENG 387 Authors;ENG;387;Authors;MTh;09:50 am;11:00 am;1;8;12;20;;LL;Language and Literature;Open to juniors and seniors who have taken at least two literature courses in the department, at least one of which must be 200 level or with primary focus on poetry, or by permission of the instructor to other qualified students.
14009;ENG 388 Trauma, Conflict, and Narrative: Tales of Africa and the African Diaspora;ENG;388;Trauma, Conflict, and Narrative: Tales of Africa and the African Diaspora;TF;02:50 pm;04:00 pm;1;7;8;15;;LL;SBA;None
13831;ENGR 111 First-Year Seminar: Product Creation for All;ENGR;111;First-Year Seminar: Product Creation for All;WF;09:50 am;12:20 pm;1;16;0;16;;MM;Mathematical Modeling;Fulfillment of the basic skills component of the Quantitative Reasoning requirement.
13832;ENGR 120 Making a Difference through Engineering;ENGR;120;Making a Difference through Engineering;TF;01:30 pm;04:00 pm;1;7;9;16;;MM;Mathematical Modeling;Fulfillment of the basic skills component of the Quantitative Reasoning requirement.
11319;ES 101 Fundamentals of Environmental Science with Laboratory;ES;101;Fundamentals of Environmental Science with Laboratory;M;02:50 pm;05:20 pm;1.25;16;10;26;;NPS;QRF;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Open to first-years and sophomores| juniors and seniors may only enroll with permission of the instructor.
11320;ES 101 Fundamentals of Environmental Science with Laboratory;ES;101;Fundamentals of Environmental Science with Laboratory;W;08:30 am;12:00 pm;0;5;8;13;;NPS;QRF;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Open to first-years and sophomores| juniors and seniors may only enroll with permission of the instructor.
11321;ES 101 Fundamentals of Environmental Science with Laboratory;ES;101;Fundamentals of Environmental Science with Laboratory;W;02:15 pm;05:45 pm;0;11;2;13;;NPS;QRF;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Open to first-years and sophomores| juniors and seniors may only enroll with permission of the instructor.
12825;ES 103 First-Year Seminar: Environment and Society: Food, Agriculture, and Sustainability;ES;103;First-Year Seminar: Environment and Society: Food, Agriculture, and Sustainability;T|F;01:30 pm|01:30 pm;02:40 pm|04:00 pm;1;15;0;15;;;None;None. Open to first-year students only.
14084;ES 104 First-Year Seminar: How to Save the Planet: Making Change Happen;ES;104;First-Year Seminar: How to Save the Planet: Making Change Happen;MTh;01:30 pm;02:40 pm;1;15;0;15;;SBA;Social and Behavioral Analysis;None
11284;ES 214 Social Causes and Consequences of Environmental Problems;ES;214;Social Causes and Consequences of Environmental Problems;MTh;09:50 am;11:00 am;1;23;2;25;;SBA;Social and Behavioral Analysis;ES 102 or ES 103, or one course in political science, or permission of the instructor.
13412;ES 229 Latin America: Topics in Food Systems and the Environment;ES;229;Latin America: Topics in Food Systems and the Environment;W;02:15 pm;04:45 pm;1;13;2;15;;;None;ES 101, ES 102 or ES 103
14158;ES 234 From Wilderness to Ruins;ES;234;From Wilderness to Ruins;MTh;11:10 am;12:20 pm;1;30;0;30;;REP;Religion, Ethics and Moral Philosophy;Open to first-years who have taken one course in philosophy.Open to sophomores, juniors and seniors without prerequisite.
14232;ES 307 Advanced Topics in Ecology with Laboratory;ES;307;Advanced Topics in Ecology with Laboratory;TF;09:50 am;11:00 am;1.25;7;5;12;;NPS;Natural and Physical Science;
14233;ES 307 Advanced Topics in Ecology with Laboratory;ES;307;Advanced Topics in Ecology with Laboratory;F;01:00 pm;04:30 pm;0;7;5;12;;NPS;Natural and Physical Science;
13676;ES 399 Calderwood Seminar in Public Writing: Environmental Synthesis and Communication;ES;399;Calderwood Seminar in Public Writing: Environmental Synthesis and Communication;Th;01:30 pm;04:00 pm;1;10;2;12;;;None;Declared major or minor in Environmental Studies and completion of the required introductory courses and 200-level core courses for the major or minor, and permission of the instructor. It fulfills the capstone course requirement for ES majors.
10054;FREN 101 Beginning French I ;FREN;101;Beginning French I;MTh|W;09:50 am|11:10 am;11:00 am|12:20 pm;1;4;14;18;;;None;Open to students who do not present French for admission or by permission of the instructor.
10116;FREN 101 Beginning French I ;FREN;101;Beginning French I;MTh|W;01:30 pm|11:10 am;02:40 pm|12:20 pm;1;3;17;20;;;None;Open to students who do not present French for admission or by permission of the instructor.
;FREN 103 Intensive French I;FREN;103;Intensive French I;MWTh;08:30 am;09:40 am;;xs;;;;;None;Open to first-year students and sophomores who do not present French for admission or by permission of the instructor.
10008;FREN 201 French Language, Literatures, and Cultures;FREN;201;French Language, Literatures, and Cultures;MTh|W;02:50 pm|02:15 pm;04:00 pm|03:25 pm;1;4;14;18;;;None;FREN 102 or FREN 103, SAT II score of 500-590, or an equivalent departmental placement score, or an AP score of 1 or 2, or permission of the instructor.
10051;FREN 201 French Language, Literatures, and Cultures;FREN;201;French Language, Literatures, and Cultures;TWF;11:10 am;12:20 pm;1;7;11;18;;;None;FREN 102 or FREN 103, SAT II score of 500-590, or an equivalent departmental placement score, or an AP score of 1 or 2, or permission of the instructor.
10118;FREN 201 French Language, Literatures, and Cultures;FREN;201;French Language, Literatures, and Cultures;MWTh;08:30 am;09:40 am;1;2;16;18;;;None;FREN 102 or FREN 103, SAT II score of 500-590, or an equivalent departmental placement score, or an AP score of 1 or 2, or permission of the instructor.
13849;FREN 201 French Language, Literatures, and Cultures;FREN;201;French Language, Literatures, and Cultures;MWTh;09:50 am;11:00 am;1;6;12;18;;;None;FREN 102 or FREN 103, SAT II score of 500-590, or an equivalent departmental placement score, or an AP score of 1 or 2, or permission of the instructor.
11167;FREN 205 Literature and Film in Cultural Contexts;FREN;205;Literature and Film in Cultural Contexts;TF;09:50 am;11:00 am;1;11;7;18;;LL;Language and Literature;FREN 202 or FREN 203, an SAT II score of 600-640, an equivalent departmental placement score, or an AP score of 3.
10039;FREN 206 Intermediate Spoken French;FREN;206;Intermediate Spoken French;TF;02:50 pm;04:00 pm;1;14;4;18;;LL;Language and Literature;FREN 202, FREN 203, or FREN 205, an SAT II score of 650-680, an equivalent departmental placement score, or an AP score of 4.
13779;FREN 208 Women and Literary Tradition;FREN;208;Women and Literary Tradition;TF;01:30 pm;02:40 pm;1;9;6;15;;LL;Language and Literature;FREN 202, FREN 203, or FREN 205, an SAT II score of 650-680, an equivalent departmental placement score, or an AP score of 4.
12697;FREN 209 Studies in Literature and Film;FREN;209;Studies in Literature and Film;MTh;01:30 pm;02:40 pm;1;7;11;18;;;Language and Literature or Arts, Music, Theatre, Film and Video;FREN 202, FREN203, or FREN205, an SAT II score of 650-680, an equivalent departmental placement score, or an AP score of 4.
12757;FREN 210 French Literature and Culture Through the Centuries;FREN;210;French Literature and Culture Through the Centuries;TF;02:50 pm;04:00 pm;1;3;12;15;;LL;Language and Literature;At least one unit of FREN 206, FREN 207, FREN 208, FREN 209 or above, an SAT II score of 690-800, an equivalent departmental placement score, or an AP score of 5.
10180;FREN 211 Studies in Language;FREN;211;Studies in Language;MTh;11:10 am;12:20 pm;1;9;5;14;;LL;Language and Literature;At least one unit of FREN 206, FREN 207, FREN 208, FREN 209, or above, an SAT II score of 690-800, an equivalent departmental placement score, or an AP score of 5.
14011;FREN 217 Books of the Self;FREN;217;Books of the Self;MTh;11:10 am;12:20 pm;1;7;8;15;;LL;REP;At least one unit of FREN 206, FREN 207, FREN 208, FREN 209, or above, an SAT II score of 690-800, an equivalent departmental placement score, or an AP score of 5.
14014;FREN 232 Occupation and Resistance: The French Memory and Experience of World War II;FREN;232;Occupation and Resistance: The French Memory and Experience of World War II;TF;11:10 am;12:20 pm;1;11;4;15;;HS;LL;At least one unit of FREN 206, FREN 207, FREN 208, FREN 209, or above, an SAT II score of 690-800, an equivalent departmental placement score, or an AP score of 5
14085;FREN 278  Court, City, Salon: Early Modern Paris—A Digital Humanities Approach;FREN;278;Court, City, Salon: Early Modern Paris—A Digital Humanities Approach;TF;01:30 pm;02:40 pm;1;3;12;15;;LL;Language and Literature;At least one unit of FREN 206, FREN 207, FREN 208, FREN 209 or above, an SAT II score of 690-800, an equivalent departmental placement score, or an AP score of 5.
10414;FREN 308 Advanced Studies in Language;FREN;308;Advanced Studies in Language;MTh;02:50 pm;04:00 pm;1;9;11;20;;LL;Language and Literature;FREN 211 or, for students entering in 2014 or later, FREN 210| and one additional unit, FREN 213 or above.
14013;FREN 314 A Cinematic History of Intellectual Ideas in Post-WWII France: The Politics of Art;FREN;314;A Cinematic History of Intellectual Ideas in Post-WWII France: The Politics of Art;TF;09:50 am;11:00 am;1;4;8;12;;ARS;LL;FREN 211 or, for students entering in 2014 or later, FREN 210| and one additional unit, FREN 213 or above.
14012;FREN 323 Liberty, Equality, Sexualities: How the Values of the French Republic Have Both Protected and Limited Sexual Freedom;FREN;323;Liberty, Equality, Sexualities: How the Values of the French Republic Have Both Protected and Limited Sexual Freedom;MTh;04:10 pm;05:20 pm;1;8;4;12;;LL;Language and Literature;FREN 211 or, for students entering in 2014 or later, FREN 210| and one additional unit, FREN 213 or above.
13171;GEOS 101 Earth Processes and the Environment with Laboratory;GEOS;101;Earth Processes and the Environment with Laboratory;MTh;09:50 am;11:00 am;1.25;24;4;28;;NPS;QRF;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken ASTR 120 or a 100-level GEOS course.
13172;GEOS 101 Earth Processes and the Environment with Laboratory;GEOS;101;Earth Processes and the Environment with Laboratory;M;01:00 pm;04:00 pm;0;12;2;14;;NPS;QRF;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken ASTR 120 or a 100-level GEOS course.
13266;GEOS 101 Earth Processes and the Environment with Laboratory;GEOS;101;Earth Processes and the Environment with Laboratory;W;02:15 pm;05:15 pm;0;12;2;14;;NPS;QRF;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken ASTR 120 or a 100-level GEOS course.
12193;GEOS 102 The Dynamic Earth with Laboratory;GEOS;102;The Dynamic Earth with Laboratory;TF;09:50 am;11:00 am;1.25;6;22;28;;NPS;Natural and Physical Science;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken ASTR 120 or a 100-level GEOS course.
12191;GEOS 102 The Dynamic Earth with Laboratory;GEOS;102;The Dynamic Earth with Laboratory;T;01:00 pm;04:00 pm;0;3;11;14;;NPS;Natural and Physical Science;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken ASTR 120 or a 100-level GEOS course.
12196;GEOS 102 The Dynamic Earth with Laboratory;GEOS;102;The Dynamic Earth with Laboratory;Th;01:00 pm;04:00 pm;0;3;11;14;;NPS;Natural and Physical Science;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken ASTR 120 or a 100-level GEOS course.
;GEOS 120 Planetary Habitability: Past, Present, Future with Laboratory;GEOS;120;Planetary Habitability: Past, Present, Future with Laboratory;<html>
<head>
<script type="text/javascript">var switchTo5x=true;</script>
<!|| <script type="text/javascript" src="https://ws.sharethis.com/button/buttons.js"></script> ||>
<script type="text/javascript">stLight.options({publisher: "42749a5b|852f|4abd|9037|507e14846fae", doNotHash: false, doNotCopy: false, hashAddressBar: false});</script>
<script>
function myFavorites(q_string,)
{if ( (.is(":visible"))) {.hide();}else {.show();var p_url= "https://webapps.wellesley.edu/my_courses/favorites.php";var p_data = q_string;jQuery.ajax({type: "GET",url: p_url,data: p_data,success: function(data) {// .html(data);// .replaceWith('<i class="fa fa|star pull|right"></i>');// .replaceWith('<i class="fa fa|star pull|right"></i>');// .parent().prev().find('.fa').addClass(".fa|star");// .parent().prev().find('i').addClass("fa|star");.parent().prev().children('.coursecode_big').children('div').append('<i class="fa fa;star pull|right"></i>');.hide();}});}
